Distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.0,-48.7448,-48.7441,-48.7441,-48.7441,-48.7362,-48.7362,-48.7134,-48.7134,-48.7134,-48.6702,-48.6702,-48.6702,-39.9738,-39.9738,-39.9738,-39.9706,-39.9706,-39.9706,-15.1349,-13.8831,-13.5131,-13.5131,-13.5131,-13.4727,-13.4727,-13.4727,-2.657,-2.1,-2.1,-2.1,-1.4599,-1.2244,-1.2244,-0.1723,-0.1723,0.5266,0.5266,0.5266,0.7092,0.7092,0.7092,0.8905,0.8905,0.8905,1.5201,1.5201,1.5201,2.2195,2.2195,2.2195,4.9412,4.9412,5.9664,5.9664,5.9664,6.0092,6.4199,6.4199,6.4199,6.5021,6.5021,6.5021,7.1813,7.1813,7.1813,7.37,7.37,7.6973,7.6973,7.6973,7.8373,8.7107,8.7107,8.7107,8.9924,8.9924,9.49,9.49,9.8953,9.8953,9.8953,12.0356,12.0356,12.0356,13.4303,13.662,13.662,13.662,15.8436,16.7928,16.7928,16.7928,17.0122,17.0122,18.54,18.6346,18.6346,20.1776,21.0472,21.0472,21.0472,21.2434,21.2434,21.2434,22.7308,22.7308,22.7308,22.8038,22.8038,23.6659,23.6659,23.6659,24.4667,24.8254,24.8254,24.8254,26.119,26.119,26.119,29.9067,29.9067,29.9067,30.0577,30.0577,30.0577,30.083,30.083,30.0831,30.2622,31.9773,31.9773,32.7654,32.7655,32.902,32.9026,32.9069,33.7246,33.8903,34.1935,34.2559
0.03250294228321044,-48.7447,-48.7441,-48.744,-48.744,-48.7362,-48.7362,-48.7134,-48.7134,-48.7134,-48.6703,-48.6703,-48.6703,-39.9738,-39.9737,-39.9737,-39.9706,-39.9706,-39.9706,-15.1333,-13.8843,-13.5144,-13.5144,-13.5135,-13.4731,-13.4713,-13.4713,-2.6538,-2.0973,-2.0969,-2.0969,-1.4591,-1.2244,-1.2226,-0.1747,-0.1721,0.5245,0.5245,0.5264,0.7073,0.7073,0.71,0.8878,0.8896,0.8896,1.5152,1.5213,1.5213,2.2122,2.2181,2.2181,4.944,4.946,5.9657,5.9675,5.9675,6.01,6.4196,6.4196,6.4198,6.5016,6.5022,6.5022,7.1806,7.1806,7.1806,7.3663,7.3703,7.695,7.695,7.6957,7.8469,8.7069,8.7112,8.7112,8.9936,8.9941,9.4871,9.489,9.8962,9.8965,9.8965,12.0411,12.0411,12.044,13.42,13.667,13.667,13.6765,15.846,16.7842,16.7928,16.7928,17.0123,17.0183,18.5425,18.6253,18.626,20.1742,21.0338,21.0338,21.0534,21.2425,21.2425,21.2433,22.7258,22.7258,22.746,22.7814,22.8069,23.6575,23.6575,23.6787,24.3593,24.8275,24.8275,24.9422,26.1339,26.1339,26.1446,29.8835,29.8835,29.9036,29.9745,30.0183,30.0183,30.037,30.1417,30.1418,30.2893,31.9789,31.9845,32.7136,32.7243,32.9196,32.927,33.0284,33.7087,33.9059,34.1798,34.2062
0.06500588456642088,-48.7445,-48.744,-48.7439,-48.7439,-48.7362,-48.7361,-48.7135,-48.7135,-48.7135,-48.6706,-48.6703,-48.6703,-39.9738,-39.9737,-39.9737,-39.9706,-39.9706,-39.9706,-15.1286,-13.8879,-13.5179,-13.5179,-13.5148,-13.4744,-13.4678,-13.4678,-2.6444,-2.0891,-2.0876,-2.0876,-1.4567,-1.2245,-1.2174,-0.1822,-0.1715,0.5182,0.5182,0.5257,0.702,0.702,0.7121,0.8797,0.8869,0.8869,1.5004,1.5247,1.5247,2.1904,2.2141,2.2141,4.9523,4.9601,5.9637,5.9708,5.9708,6.0122,6.4187,6.4187,6.4194,6.5003,6.5026,6.5026,7.1782,7.1784,7.1784,7.3547,7.371,7.6881,7.6881,7.691,7.8761,8.696,8.713,8.713,8.9972,8.9987,9.4787,9.486,9.8984,9.8999,9.8999,12.0573,12.0573,12.0691,13.394,13.6821,13.6821,13.7148,15.8532,16.76,16.7927,16.7927,17.0124,17.0342,18.5495,18.5977,18.6007,20.1644,20.9896,20.9896,21.0718,21.2423,21.2447,21.2447,22.7096,22.7097,22.7158,22.7911,22.8161,23.6329,23.6329,23.7166,24.1713,24.8314,24.8314,25.1581,26.1798,26.1798,26.2196,29.7122,29.8247,29.8247,29.8937,29.9754,29.9764,29.9764,30.2303,30.2303,30.3389,31.9558,31.9834,32.6079,32.7406,32.9703,32.9713,33.2348,33.6449,33.8537,34.1503,34.2348
0.09750882684963133,-48.7441,-48.744,-48.7437,-48.7437,-48.7362,-48.736,-48.7137,-48.7136,-48.7136,-48.671,-48.6704,-48.6704,-39.9738,-39.9738,-39.9737,-39.9707,-39.9706,-39.9706,-15.1209,-13.894,-13.5229,-13.5229,-13.5171,-13.4768,-13.463,-13.463,-2.6289,-2.0756,-2.0723,-2.0723,-1.4527,-1.2246,-1.2088,-0.1946,-0.1705,0.5072,0.5072,0.5246,0.694,0.694,0.7157,0.8664,0.8825,0.8825,1.4763,1.5296,1.5296,2.155,2.2076,2.2076,4.9658,4.9832,5.9602,5.9762,5.9762,6.016,6.4172,6.4172,6.4188,6.4979,6.5032,6.5032,7.174,7.1748,7.1748,7.3342,7.3723,7.6764,7.6764,7.6831,7.9255,8.6798,8.7163,8.7163,9.003,9.0055,9.4653,9.4811,9.9015,9.9053,9.9053,12.0838,12.0838,12.1103,13.3595,13.7075,13.7075,13.7689,15.8653,16.7236,16.7925,16.7925,17.0125,17.0573,18.5525,18.5601,18.5612,20.15,20.9102,20.9102,21.1019,21.2386,21.2576,21.2576,22.6125,22.6816,22.6816,22.8311,22.8649,23.5932,23.5932,23.7796,23.9744,24.8311,24.8311,25.4003,26.26,26.2601,26.3388,29.3585,29.7454,29.7454,29.877,29.8778,29.9293,29.9293,30.3387,30.3387,30.4056,31.8553,31.9896,32.4357,32.8792,33.0493,33.0507,33.4661,33.5811,33.8639,34.1085,34.2366
0.13001176913284176,-48.7439,-48.7436,-48.7434,-48.7434,-48.7362,-48.7358,-48.7138,-48.7138,-48.7138,-48.6716,-48.6705,-48.6705,-39.9738,-39.9738,-39.9737,-39.9707,-39.9706,-39.9706,-15.1103,-13.9027,-13.5289,-13.5289,-13.5202,-13.48,-13.4576,-13.4576,-2.6073,-2.0568,-2.051,-2.051,-1.4472,-1.2246,-1.1967,-0.212,-0.1692,0.4911,0.4911,0.523,0.6844,0.6844,0.7208,0.8479,0.8763,0.8763,1.4433,1.5355,1.5355,2.1074,2.1991,2.1991,4.9841,5.0146,5.9553,5.9835,5.9835,6.0212,6.4152,6.4152,6.4178,6.4943,6.5041,6.5041,7.1672,7.1697,7.1697,7.3044,7.3739,7.6599,7.6599,7.6725,7.9956,8.6604,8.7217,8.7217,9.0108,9.0136,9.4477,9.4743,9.9046,9.9121,9.9121,12.1199,12.1199,12.1665,13.3201,13.7433,13.7433,13.8339,15.8827,16.6779,16.7925,16.7925,17.0125,17.0857,18.4909,18.5063,18.5776,20.133,20.798,20.798,21.1431,21.2302,21.283,21.283,22.4783,22.6401,22.6401,22.8519,22.9657,23.5414,23.5414,23.7801,23.8661,24.8203,24.8203,25.6565,26.3775,26.3775,26.4961,28.9516,29.6527,29.6527,29.7473,29.8566,29.8727,29.8727,30.4676,30.4676,30.493,31.7151,31.991,32.2324,33.0671,33.1497,33.1521,33.4831,33.6974,33.9365,34.0648,34.1451
0.16251471141605223,-48.7439,-48.7431,-48.7431,-48.7429,-48.7362,-48.7356,-48.7141,-48.714,-48.714,-48.6724,-48.6707,-48.6707,-39.9738,-39.9738,-39.9736,-39.9707,-39.9706,-39.9706,-15.0966,-13.9138,-13.5352,-13.5352,-13.5241,-13.484,-13.4518,-13.4518,-2.58,-2.0329,-2.0239,-2.0239,-1.4403,-1.2242,-1.1812,-0.2343,-0.1678,0.4697,0.4697,0.521,0.6742,0.6742,0.7272,0.8243,0.8686,0.8686,1.4025,1.5415,1.5415,2.0492,2.1891,2.1891,5.0068,5.0536,5.9489,5.9925,5.9925,6.028,6.4126,6.4126,6.4164,6.4894,6.5053,6.5053,7.1573,7.1633,7.1633,7.2655,7.376,7.6389,7.6389,7.6594,8.0856,8.6403,8.7298,8.7298,9.0204,9.0223,9.4269,9.4658,9.9069,9.9201,9.9201,12.1648,12.1648,12.2365,13.2772,13.7899,13.7899,13.9068,15.9059,16.625,16.7932,16.7932,17.0129,17.1189,18.4147,18.4417,18.599,20.1153,20.6591,20.6592,21.1947,21.2153,21.3196,21.3196,22.3198,22.5838,22.5838,22.8783,23.0917,23.481,23.481,23.5908,23.9753,24.7949,24.7949,25.9225,26.5325,26.5325,26.6849,28.5145,29.551,29.551,29.5924,29.8061,29.8061,29.8315,30.6017,30.6172,30.6172,31.5621,31.9195,32.0811,33.2578,33.2638,33.2679,33.3949,33.9446,34.0065,34.0299,34.2408
0.19501765369926266,-48.7438,-48.7427,-48.7427,-48.7421,-48.7362,-48.7353,-48.7144,-48.7142,-48.7142,-48.6733,-48.6709,-48.6709,-39.9738,-39.9738,-39.9736,-39.9708,-39.9705,-39.9705,-15.08,-13.9274,-13.5417,-13.5417,-13.5286,-13.4888,-13.4459,-13.4459,-2.547,-2.004,-1.9912,-1.9912,-1.4322,-1.2234,-1.1624,-0.2617,-0.1663,0.4431,0.4431,0.5186,0.6637,0.6637,0.7352,0.7957,0.8596,0.8596,1.3546,1.5466,1.5466,1.9825,2.1784,2.1784,5.0331,5.0994,5.9409,6.0031,6.0031,6.0362,6.4097,6.4097,6.4145,6.483,6.5067,6.5067,7.1434,7.1555,7.1555,7.2184,7.3784,7.6135,7.6135,7.6441,8.194,8.622,8.741,8.741,9.0311,9.0314,9.4038,9.4558,9.9076,9.9284,9.9284,12.2173,12.2173,12.3187,13.2307,13.8476,13.8476,13.9854,15.9353,16.5667,16.795,16.795,17.0134,17.1569,18.326,18.3688,18.6255,20.0982,20.4996,20.4997,21.193,21.256,21.3654,21.3654,22.143,22.5106,22.5106,22.9098,23.2403,23.4073,23.4159,23.4159,24.1053,24.7541,24.7542,26.1959,26.7219,26.7219,26.8996,28.0605,29.4182,29.4438,29.4438,29.7299,29.7299,29.8041,30.7309,30.7867,30.7868,31.4079,31.6962,32.0708,33.3042,33.3825,33.3848,33.4277,33.9522,33.9621,34.1503,34.2323
0.2275205959824731,-48.7437,-48.7422,-48.7422,-48.7413,-48.736,-48.7349,-48.7147,-48.7145,-48.7145,-48.6744,-48.6711,-48.6711,-39.9739,-39.9739,-39.9735,-39.9708,-39.9705,-39.9705,-15.0606,-13.9434,-13.5483,-13.5483,-13.5336,-13.4941,-13.4399,-13.4399,-2.5089,-1.9704,-1.9532,-1.9532,-1.423,-1.222,-1.1402,-0.2939,-0.1648,0.4121,0.4121,0.5158,0.6526,0.6526,0.7445,0.762,0.8495,0.8495,1.3008,1.5501,1.5501,1.9092,2.1675,2.1675,5.0627,5.1508,5.9314,6.015,6.015,6.0459,6.4065,6.4065,6.412,6.4749,6.5083,6.5083,7.1249,7.1464,7.1464,7.1645,7.381,7.5843,7.5843,7.6271,8.3188,8.6079,8.7556,8.7556,9.0397,9.0437,9.3796,9.4443,9.906,9.9368,9.9368,12.2762,12.2763,12.4114,13.1802,13.9167,13.9167,14.0676,15.9716,16.5047,16.7983,16.7983,17.0143,17.2002,18.2273,18.2899,18.6579,20.0821,20.3246,20.3246,21.1633,21.3264,21.4188,21.4188,21.9523,22.4192,22.4192,22.9459,23.2297,23.3503,23.3503,23.4091,24.254,24.6999,24.6999,26.4746,26.9406,26.9406,27.1358,27.5979,29.2298,29.3348,29.3348,29.6451,29.6451,29.776,30.8789,30.9748,30.9748,31.2579,31.4396,32.0901,33.2121,33.4984,33.5162,33.5717,33.9324,33.9692,34.3255,34.3673
0.26002353826568353,-48.7436,-48.7416,-48.7416,-48.7404,-48.7358,-48.7346,-48.7151,-48.7148,-48.7148,-48.6756,-48.6713,-48.6713,-39.9739,-39.9739,-39.9735,-39.9709,-39.9705,-39.9705,-15.0386,-13.962,-13.5549,-13.5549,-13.539,-13.5002,-13.4341,-13.4341,-2.4659,-1.9325,-1.9102,-1.9102,-1.4128,-1.2196,-1.1148,-0.3308,-0.1637,0.3777,0.3777,0.5127,0.6402,0.6402,0.7232,0.7553,0.839,0.839,1.2421,1.5514,1.5514,1.8318,2.157,2.157,5.0948,5.2071,5.9202,6.0277,6.0277,6.057,6.403,6.403,6.4087,6.4651,6.5101,6.5101,7.1012,7.1051,7.1359,7.1359,7.3838,7.5518,7.5518,7.6088,8.4575,8.5996,8.7735,8.7735,9.048,9.0568,9.3556,9.4316,9.9016,9.9445,9.9445,12.3403,12.3403,12.5126,13.1251,13.9975,13.9975,14.1507,16.0154,16.441,16.8034,16.8034,17.0154,17.2493,18.121,18.2073,18.6967,20.0665,20.1381,20.1381,21.127,21.4054,21.4778,21.4778,21.7511,22.3092,22.3092,22.9862,23.0583,23.287,23.287,23.5958,24.4188,24.635,24.635,26.7557,27.1323,27.1816,27.1816,27.3899,29.0315,29.2274,29.2274,29.5533,29.5533,29.7488,31.0391,31.1186,31.1764,31.1792,31.1792,32.1174,33.1135,33.5979,33.6043,33.6731,33.9058,33.949,34.3277,34.5495
0.29252648054889396,-48.7434,-48.741,-48.741,-48.7397,-48.7353,-48.7341,-48.7155,-48.7152,-48.7152,-48.677,-48.6715,-48.6715,-39.9739,-39.9739,-39.9734,-39.971,-39.9705,-39.9705,-15.0139,-13.9829,-13.5614,-13.5614,-13.5447,-13.5069,-13.4285,-13.4285,-2.4184,-1.8905,-1.8626,-1.8626,-1.4017,-1.216,-1.0861,-0.3722,-0.1631,0.3409,0.3409,0.5092,0.6252,0.6252,0.679,0.7675,0.8288,0.8288,1.1798,1.5502,1.5502,1.7522,2.1477,2.1477,5.1291,5.2671,5.9075,6.0412,6.0412,6.0696,6.3994,6.3994,6.4045,6.4533,6.5121,6.5121,7.0416,7.0719,7.1242,7.1242,7.3866,7.517,7.517,7.5896,8.5988,8.6068,8.7946,8.7946,9.0561,9.0704,9.3337,9.4179,9.8941,9.9514,9.9514,12.4081,12.4081,12.6205,13.0647,14.0901,14.0901,14.2319,16.0675,16.3779,16.811,16.811,17.0173,17.3047,18.0095,18.1227,18.7426,19.9435,19.9435,20.0504,21.0858,21.4926,21.539,21.539,21.542,22.1836,22.1836,22.893,23.0298,23.228,23.228,23.7983,24.5627,24.5627,24.5969,26.6683,27.0359,27.4366,27.4366,27.659,28.8274,29.1258,29.1258,29.4579,29.4579,29.7251,30.9133,30.9713,31.2295,31.3975,31.3975,32.1501,33.0117,33.6711,33.7307,33.7523,33.9112,33.9684,34.272,34.3613
