Distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.5971835675057824,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4283,-64.341,-64.341,-10.4302,-10.4213,-8.527,-8.4709,-7.0971,-7.0226,-1.5456,-1.3488,-0.8782,-0.8379,-0.5136,-0.2177,-0.2123,0.3073,0.3078,0.3513,0.6155,0.6191,0.7009,0.9036,1.4265,1.4366,2.2962,2.3999,2.4313,2.4635,2.4874,2.577,2.6162,2.6261,2.665,2.7019,2.7338,2.7809,2.7955,2.8378,2.8548,3.0177,3.0623,3.182,3.2853,3.484,3.5706,3.7607,3.7704,3.9944,4.0162,4.024,4.2117,4.5083,4.7239,5.0704,6.6656,7.1167,8.4404,8.5652,8.8415,9.2181,9.3744,9.637,10.2206,10.8599,10.9895,11.784,11.8969,11.9487,12.1363,12.6836,12.7043,13.4021,13.4181,13.547,13.757,14.3858,14.55,14.6252,14.9102,14.9969,15.7466,15.9504,16.1064,16.7237,16.8866,17.1643,17.4727,18.0598,18.1796,18.5676,18.962,19.7719,20.0385,20.4058,20.9348,21.1065,21.4267,21.4649,21.768,21.8456,22.1007,22.5047,22.8837,22.9872,23.023,23.5132,23.537,23.6787,23.9471,23.9654,23.9883,24.0814
0.6071366205942541,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.4223,-10.4137,-8.5151,-8.4608,-7.0868,-7.015,-1.5418,-1.3514,-0.9027,-0.8549,-0.5304,-0.2257,-0.2135,0.3073,0.3078,0.3482,0.6252,0.6289,0.6937,0.9,1.4336,1.4438,2.2938,2.3973,2.4313,2.4621,2.4868,2.5744,2.6126,2.6265,2.6603,2.7015,2.7285,2.7748,2.794,2.8373,2.8548,3.0083,3.0561,3.1541,3.272,3.464,3.5539,3.7427,3.7605,3.9884,3.9886,3.997,4.2209,4.4882,4.7036,5.0511,6.6814,7.1042,8.4265,8.5581,8.8313,9.2084,9.3519,9.6279,10.2076,10.8741,10.9937,11.7634,11.9503,11.9664,12.1763,12.7113,12.7193,13.3936,13.4441,13.612,13.7611,14.4597,14.6096,14.687,14.9933,15.0413,15.7811,15.9904,16.1603,16.7351,16.8601,17.161,17.509,18.029,18.2032,18.5666,18.9533,19.7667,20.0559,20.4233,20.9343,21.1583,21.4091,21.4192,21.8532,21.9071,22.1374,22.5293,22.9141,22.9194,22.9512,23.4244,23.5831,23.6589,23.8712,23.9768,23.9918,24.1395
0.6170896927926,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.4146,-10.4063,-8.5032,-8.4508,-7.0767,-7.0075,-1.5386,-1.3542,-0.9268,-0.8711,-0.547,-0.2334,-0.2145,0.3074,0.3079,0.345,0.6349,0.6385,0.6867,0.8965,1.4407,1.451,2.2914,2.3947,2.4314,2.4607,2.4862,2.5716,2.609,2.627,2.6555,2.7011,2.7232,2.7682,2.7924,2.8373,2.8546,2.9986,3.0486,3.1277,3.2598,3.4435,3.5372,3.7255,3.7508,3.9616,3.9704,3.9833,4.2314,4.4686,4.6837,5.0321,6.6972,7.0916,8.4123,8.5503,8.8212,9.1992,9.3301,9.6185,10.1935,10.8869,10.9967,11.7417,11.9514,12.0365,12.2183,12.7172,12.7558,13.3864,13.4689,13.6788,13.7652,14.5338,14.6703,14.7491,15.0772,15.0875,15.8162,16.0305,16.2154,16.7456,16.8344,17.1588,17.5476,18.0003,18.226,18.5645,18.9448,19.7595,20.0688,20.4395,20.9258,21.1894,21.3699,21.392,21.9499,21.9623,22.1752,22.5662,22.8123,22.8437,23.0058,23.3159,23.6258,23.6548,23.7634,24.0077,24.0319,24.2278
0.6270427458810716,-64.5269,-64.5268,-64.5263,-64.5262,-64.4869,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.407,-10.399,-8.4915,-8.441,-7.0666,-7.0002,-1.536,-1.3572,-0.9506,-0.8865,-0.5634,-0.2409,-0.2154,0.3074,0.3079,0.3417,0.6446,0.6482,0.68,0.8931,1.4477,1.4581,2.2893,2.3924,2.4316,2.4595,2.4856,2.5686,2.6053,2.6275,2.6504,2.7007,2.718,2.7612,2.7907,2.8377,2.8544,2.9887,3.0394,3.1031,3.2487,3.4226,3.5207,3.7092,3.7413,3.9356,3.9443,3.9784,4.243,4.4494,4.6642,5.0134,6.7127,7.0789,8.3978,8.5419,8.8112,9.1906,9.309,9.6088,10.1786,10.8985,10.9986,11.7192,11.952,12.107,12.2617,12.7222,12.7934,13.3806,13.4926,13.7472,13.7694,14.6082,14.7319,14.8115,15.1355,15.1617,15.8516,16.0703,16.2715,16.7553,16.8096,17.158,17.5883,17.974,18.2478,18.5613,18.9366,19.7506,20.077,20.4544,20.9108,21.1845,21.3172,21.3988,22.01,22.0465,22.214,22.6142,22.7029,22.7729,23.0515,23.2056,23.5873,23.6529,23.7281,24.0243,24.0937,24.299
0.6369957989695433,-64.5269,-64.5268,-64.5263,-64.5262,-64.4869,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3994,-10.3917,-8.48,-8.4313,-7.0567,-6.9929,-1.534,-1.3604,-0.9739,-0.9011,-0.5795,-0.2481,-0.2162,0.3074,0.3079,0.3383,0.6541,0.6578,0.6736,0.8898,1.4546,1.4651,2.2873,2.3902,2.4319,2.4583,2.485,2.5654,2.6015,2.6281,2.6451,2.7003,2.7129,2.7541,2.789,2.8382,2.8542,2.9785,3.0279,3.0808,3.2387,3.4017,3.5042,3.6936,3.732,3.9105,3.9186,3.9738,4.2555,4.4308,4.6449,4.995,6.7281,7.0663,8.3832,8.5331,8.8014,9.1826,9.2887,9.5989,10.163,10.9087,10.9994,11.6961,11.9522,12.1776,12.306,12.7264,12.832,13.3764,13.515,13.7739,13.8168,14.6826,14.7942,14.8743,15.1851,15.2469,15.8869,16.1099,16.3288,16.7642,16.7858,17.1588,17.6312,17.9502,18.2684,18.5571,18.9285,19.7401,20.0802,20.4679,20.8908,21.1471,21.2613,21.4295,22.0497,22.1324,22.2549,22.5917,22.6706,22.7115,23.0828,23.0929,23.5412,23.5588,23.7974,24.0522,24.2189,24.3497
0.6469488711678891,-64.5269,-64.5268,-64.5263,-64.5262,-64.4869,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.392,-10.3846,-8.4686,-8.4217,-7.047,-6.9858,-1.5326,-1.3639,-0.9967,-0.9147,-0.5953,-0.2552,-0.2168,0.3074,0.3079,0.3348,0.6636,0.6673,0.6674,0.8867,1.4615,1.4721,2.2855,2.3882,2.4323,2.4572,2.4845,2.562,2.5978,2.6287,2.6396,2.6999,2.7078,2.7471,2.7873,2.8389,2.8538,2.968,3.0138,3.0614,3.2297,3.3808,3.488,3.6789,3.723,3.8864,3.8934,3.9695,4.2688,4.4126,4.6261,4.9769,6.7432,7.0536,8.3685,8.5239,8.7918,9.1751,9.2692,9.5887,10.1468,10.9177,10.9992,11.6727,11.952,12.2479,12.3507,12.7297,12.8718,13.3738,13.5363,13.779,13.8874,14.7568,14.8571,14.9375,15.2363,15.3325,15.9218,16.1488,16.387,16.763,16.7724,17.1614,17.676,17.929,18.2875,18.552,18.9205,19.7284,20.0787,20.4802,20.8669,21.0932,21.2025,21.4698,22.0816,22.1918,22.2989,22.4802,22.6737,22.7322,22.9805,23.098,23.432,23.5478,23.8677,24.0814,24.2491,24.372
0.6569019242563608,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3847,-10.3776,-8.4573,-8.4122,-7.0374,-6.9788,-1.5319,-1.3675,-1.019,-0.9275,-0.6108,-0.262,-0.2173,0.3074,0.3079,0.3313,0.6615,0.673,0.6767,0.8837,1.4682,1.4789,2.2838,2.3863,2.4328,2.4562,2.4839,2.5584,2.5939,2.6294,2.6338,2.6996,2.7028,2.7402,2.7855,2.8396,2.8535,2.9571,2.9971,3.0448,3.2216,3.3601,3.4719,3.6648,3.7142,3.8632,3.8686,3.9654,4.2828,4.395,4.6076,4.9592,6.7582,7.0409,8.3537,8.5144,8.7824,9.1682,9.2504,9.5785,10.1302,10.9253,10.9981,11.6491,11.9514,12.3176,12.3952,12.7323,12.913,13.3729,13.5564,13.7847,13.9587,14.8305,14.9205,15.0013,15.289,15.4186,15.9559,16.1871,16.4462,16.7414,16.7801,17.1661,17.7226,17.9106,18.3051,18.5458,18.9126,19.7155,20.0726,20.491,20.8402,21.0321,21.141,21.5107,22.107,22.2056,22.3453,22.3676,22.6728,22.794,22.867,23.0994,23.3179,23.5289,23.9258,24.0874,24.2183,24.3288
0.6668549773448325,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4868,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3776,-10.3707,-8.4463,-8.403,-7.028,-6.9719,-1.5318,-1.3713,-1.0408,-0.9394,-0.626,-0.2685,-0.2175,0.3074,0.3079,0.3277,0.6558,0.6823,0.686,0.8808,1.4749,1.4857,2.2823,2.3847,2.4334,2.4553,2.4832,2.5546,2.59,2.6278,2.6302,2.6979,2.6992,2.7335,2.7837,2.8403,2.853,2.9458,2.9786,3.0305,3.2143,3.3398,3.456,3.6514,3.7056,3.8409,3.8444,3.9615,4.2973,4.3779,4.5896,4.9419,6.7729,7.0282,8.3389,8.5048,8.7731,9.1618,9.2324,9.5681,10.1133,10.9317,10.9962,11.6255,11.9505,12.3865,12.4389,12.7343,12.9556,13.3738,13.5754,13.7915,14.0306,14.9033,14.9841,15.0661,15.343,15.505,15.9888,16.2245,16.5062,16.721,16.7873,17.1732,17.7709,17.8952,18.3207,18.5388,18.9047,19.7018,20.0623,20.5005,20.8114,20.9676,21.0772,21.5484,22.1281,22.1715,22.2554,22.3933,22.7087,22.7539,22.8531,23.0943,23.2053,23.5321,23.9722,24.1226,24.2346,24.2742
0.6768080495431783,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4868,-64.4867,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3706,-10.364,-8.4354,-8.3939,-7.0187,-6.9652,-1.5323,-1.3752,-1.0621,-0.9504,-0.6409,-0.2749,-0.2177,0.3074,0.3079,0.324,0.6504,0.6915,0.6953,0.878,1.4815,1.4924,2.2809,2.3833,2.434,2.4544,2.4826,2.5507,2.586,2.6216,2.631,2.6933,2.6989,2.7271,2.7818,2.841,2.8525,2.9343,2.9594,3.0175,3.2078,3.3199,3.4403,3.6388,3.6973,3.8197,3.8207,3.9579,4.3123,4.3613,4.572,4.925,6.7873,7.0156,8.3241,8.4951,8.7641,9.1559,9.2152,9.5577,10.0962,10.9368,10.9937,11.6022,11.9493,12.4541,12.4813,12.7357,12.9999,13.3766,13.5932,13.7996,14.1027,14.9748,15.0478,15.1321,15.3982,15.5918,16.0202,16.2607,16.567,16.7019,16.7942,17.1827,17.8207,17.8829,18.3343,18.5309,18.8967,19.6873,20.0482,20.5085,20.781,20.9018,21.0113,21.5806,22.1059,22.1436,22.1465,22.4416,22.6414,22.7535,22.9067,23.0932,23.1014,23.5449,24.0057,24.1755,24.2168,24.2921
0.68676110263165,-64.5269,-64.5268,-64.5263,-64.5262,-64.487,-64.4869,-64.4869,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3637,-10.3574,-8.4248,-8.385,-7.0097,-6.9587,-1.5335,-1.3793,-1.0828,-0.9604,-0.6554,-0.281,-0.2177,0.3073,0.3078,0.3203,0.6453,0.7006,0.7043,0.8753,1.4879,1.4989,2.2797,2.382,2.4348,2.4536,2.4819,2.5467,2.5818,2.6151,2.6318,2.6888,2.6986,2.721,2.7799,2.8416,2.852,2.9224,2.9402,3.0053,3.2018,3.3006,3.4249,3.6268,3.6892,3.7975,3.7994,3.9545,4.3275,4.3453,4.5548,4.9085,6.8014,7.003,8.3095,8.4855,8.7553,9.1505,9.1987,9.5473,10.079,10.9407,10.9905,11.5792,11.9478,12.5201,12.5217,12.7365,13.0459,13.3812,13.61,13.8094,14.1748,15.0443,15.1115,15.1996,15.4545,15.6788,16.0495,16.2958,16.6286,16.6843,16.8008,17.1949,17.8719,17.8736,18.3454,18.5223,18.8886,19.6723,20.0311,20.5151,20.7495,20.8357,20.9437,21.6053,22.024,22.0324,22.1633,22.489,22.5294,22.779,22.9513,22.9811,23.1376,23.5529,24.0081,24.1933,24.2033,24.2333
0.6967141557201216,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.487,-64.4869,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4284,-64.4282,-64.341,-64.3409,-10.3571,-10.351,-8.4144,-8.3763,-7.0008,-6.9523,-1.5352,-1.3835,-1.103,-0.9697,-0.6696,-0.2869,-0.2175,0.3073,0.3078,0.3166,0.6404,0.7095,0.7132,0.8728,1.4942,1.5053,2.2787,2.3809,2.4356,2.4529,2.4811,2.5425,2.5775,2.6083,2.6327,2.6845,2.6982,2.7154,2.778,2.842,2.8514,2.9102,2.9214,2.9934,3.1964,3.2818,3.4097,3.6154,3.6813,3.775,3.7801,3.9513,4.3297,4.343,4.538,4.8925,6.8152,6.9905,8.2949,8.4758,8.7467,9.1456,9.183,9.537,10.0618,10.9433,10.9869,11.5567,11.9461,12.5598,12.5841,12.7369,13.0939,13.3874,13.6257,13.8214,14.2468,15.1115,15.175,15.2692,15.5116,15.7659,16.0765,16.3295,16.6682,16.6907,16.8074,17.21,17.8674,17.9244,18.3538,18.5132,18.8801,19.6567,20.0117,20.5202,20.717,20.7701,20.8747,21.6208,21.9222,21.9342,22.1791,22.4184,22.5349,22.7779,22.8695,22.9853,23.2073,23.5635,23.9911,24.1549,24.2372,24.3176
0.7066672279184675,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.487,-64.4869,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4284,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3505,-10.3447,-8.4042,-8.3678,-6.9922,-6.9461,-1.5375,-1.3878,-1.1225,-0.978,-0.6833,-0.2925,-0.2171,0.3073,0.3078,0.3127,0.6358,0.7182,0.722,0.8704,1.5003,1.5117,2.2778,2.3801,2.4365,2.4523,2.4803,2.5383,2.5731,2.6014,2.6336,2.6805,2.698,2.7103,2.7761,2.8424,2.8507,2.8978,2.9033,2.9818,3.1914,3.2636,3.3948,3.6047,3.6738,3.753,3.7618,3.9483,4.3148,4.3587,4.5218,4.8769,6.8287,6.9782,8.2806,8.4663,8.7383,9.1412,9.1681,9.5266,10.0448,10.9447,10.9828,11.5349,11.9443,12.5952,12.6457,12.7369,13.144,13.395,13.6404,13.8359,14.3184,15.1759,15.238,15.3409,15.5694,15.8531,16.1008,16.3618,16.6537,16.7534,16.814,17.2281,17.8641,17.9779,18.3592,18.5036,18.8712,19.6408,19.9909,20.5238,20.6837,20.7055,20.8046,21.625,21.8131,21.8413,22.194,22.3084,22.5787,22.7585,22.7611,23.0071,23.2969,23.5708,23.9564,24.1257,24.1907,24.3437
0.7166202810069391,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3442,-10.3386,-8.3943,-8.3595,-6.9838,-6.9401,-1.5404,-1.3921,-1.1414,-0.9855,-0.6967,-0.2979,-0.2166,0.3072,0.3077,0.3089,0.6315,0.7268,0.7306,0.8681,1.5063,1.5178,2.2771,2.3794,2.4375,2.4518,2.4793,2.5341,2.5684,2.5942,2.6345,2.6768,2.6977,2.7057,2.7741,2.8425,2.85,2.8852,2.8859,2.9705,3.1867,3.2461,3.3803,3.5946,3.6665,3.7317,3.7444,3.9455,4.3003,4.3744,4.506,4.8618,6.8418,6.9659,8.2666,8.457,8.7302,9.1373,9.154,9.5164,10.0278,10.945,10.9784,11.5138,11.9423,12.6274,12.7046,12.7365,13.1962,13.4038,13.6541,13.8534,14.3894,15.2373,15.3004,15.4149,15.6277,15.9403,16.1221,16.3925,16.6409,16.8166,16.8207,17.2491,17.8636,18.0324,18.3612,18.4941,18.8618,19.6247,19.9696,20.5258,20.6423,20.6499,20.7338,21.614,21.7054,21.7499,22.1997,22.2078,22.62,22.6483,22.7402,23.0168,23.3919,23.5772,23.9121,24.109,24.1568,24.4307
0.7265733340954108,-64.527,-64.527,-64.5263,-64.5262,-64.4871,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3381,-10.3327,-8.3847,-8.3515,-6.9757,-6.9343,-1.5437,-1.3965,-1.1597,-0.9923,-0.7097,-0.3031,-0.216,0.305,0.3072,0.3077,0.6274,0.7352,0.739,0.8659,1.5121,1.5238,2.2764,2.379,2.4385,2.4513,2.4783,2.5297,2.5636,2.5868,2.6355,2.6733,2.6974,2.7016,2.7721,2.8426,2.8493,2.8695,2.8724,2.9594,3.1822,3.2293,3.366,3.5851,3.6595,3.7111,3.7281,3.9429,4.2865,4.39,4.4908,4.8471,6.8545,6.9539,8.2528,8.4479,8.7223,9.1338,9.1405,9.5063,10.0112,10.9441,10.9738,11.4937,11.9401,12.6563,12.7358,12.7606,13.2507,13.4132,13.6669,13.8743,14.4596,15.2958,15.362,15.4908,15.6863,16.0274,16.1404,16.4218,16.6298,16.8277,16.88,17.2731,17.8654,18.0876,18.3597,18.4849,18.8516,19.6085,19.9486,20.5262,20.5809,20.6155,20.6625,21.5778,21.5992,21.6709,22.0924,22.22,22.5391,22.6586,22.7216,23.0156,23.4723,23.5909,23.8632,24.0849,24.1312,24.5086
0.7365264062937567,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.341,-64.3409,-10.3321,-10.327,-8.3754,-8.3437,-6.9678,-6.9287,-1.5475,-1.401,-1.1774,-0.9983,-0.7222,-0.3081,-0.2152,0.3012,0.3071,0.3076,0.6236,0.7433,0.7472,0.8638,1.5178,1.5297,2.2759,2.3787,2.4395,2.4509,2.4772,2.5253,2.5587,2.5794,2.6365,2.6702,2.6972,2.6981,2.7702,2.8424,2.8485,2.8541,2.8596,2.9485,3.1779,3.2131,3.3522,3.5762,3.6527,3.6911,3.7127,3.9406,4.2732,4.4056,4.476,4.8329,6.8668,6.942,8.2393,8.439,8.7146,9.1279,9.1308,9.4964,9.9948,10.9422,10.9689,11.4745,11.9379,12.6819,12.7348,12.8135,13.3072,13.4229,13.6787,13.899,14.5287,15.3515,15.4225,15.5685,15.7448,16.1143,16.1555,16.4497,16.6205,16.8352,16.9438,17.3,17.8691,18.1434,18.3544,18.4765,18.8405,19.5923,19.9288,20.5215,20.5249,20.5807,20.5912,21.4949,21.5055,21.6159,21.9867,22.2297,22.4309,22.6942,22.7083,23.0053,23.5055,23.6373,23.8039,24.0754,24.0932,24.5422
0.7464794593822283,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.487,-64.4869,-64.4868,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.3411,-64.3409,-10.3264,-10.3215,-8.3664,-8.3362,-6.9601,-6.9232,-1.5516,-1.4054,-1.1943,-1.0036,-0.7343,-0.3128,-0.2143,0.2973,0.3071,0.3076,0.62,0.7513,0.7552,0.8618,1.5233,1.5354,2.2755,2.3787,2.4406,2.4506,2.4761,2.5209,2.5536,2.5719,2.6376,2.6673,2.6951,2.6969,2.7682,2.8396,2.842,2.8467,2.8477,2.9378,3.1738,3.1977,3.3387,3.5678,3.6462,3.6717,3.6982,3.9384,4.2604,4.421,4.4618,4.8193,6.8787,6.9303,8.2261,8.4304,8.7071,9.1159,9.1282,9.4867,9.9788,10.9392,10.964,11.4564,11.9356,12.7043,12.7336,12.8632,13.3656,13.4323,13.6898,13.9276,14.5967,15.4045,15.4818,15.6476,15.8031,16.1674,16.2008,16.4762,16.613,16.8432,17.0076,17.3294,17.874,18.1995,18.3451,18.4698,18.8283,19.5762,19.9109,20.4644,20.5202,20.5219,20.5455,21.3927,21.4136,21.5697,21.8829,22.2361,22.324,22.7016,22.7263,22.9892,23.4998,23.698,23.7414,24.0595,24.0948,24.6557
0.7564325124706999,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4283,-64.4283,-64.4282,-64.341,-64.3409,-10.3208,-10.3161,-8.3577,-8.3289,-6.9528,-6.918,-1.556,-1.4099,-1.2106,-1.0082,-0.746,-0.3173,-0.2132,0.2935,0.307,0.3075,0.6166,0.759,0.7629,0.86,1.5286,1.5409,2.2752,2.3788,2.4418,2.4503,2.4748,2.5165,2.5484,2.5643,2.6386,2.6647,2.6928,2.6967,2.7663,2.8261,2.834,2.8414,2.8469,2.9274,3.1699,3.183,3.3257,3.56,3.6401,3.6532,3.6847,3.9364,4.2483,4.4362,4.4482,4.8062,6.8902,6.9189,8.2134,8.4222,8.7,9.1046,9.126,9.4771,9.9633,10.9353,10.9589,11.4394,11.9333,12.7236,12.7322,12.9098,13.4257,13.441,13.7,13.9601,14.6631,15.455,15.5397,15.7278,15.8608,16.1763,16.2869,16.5015,16.6072,16.852,17.0713,17.3612,17.8793,18.2558,18.3318,18.4654,18.8147,19.5602,19.8957,20.4098,20.4498,20.5102,20.517,21.2929,21.3163,21.5198,21.781,22.2185,22.2382,22.7012,22.7545,22.9697,23.4802,23.6785,23.7389,24.0199,24.1591,24.6201
0.7663855846690457,-64.527,-64.5269,-64.5263,-64.5262,-64.4871,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4283,-64.4283,-64.4282,-64.341,-64.3409,-10.3155,-10.311,-8.3493,-8.322,-6.9457,-6.913,-1.5607,-1.4143,-1.2262,-1.0123,-0.7572,-0.3216,-0.2121,0.2896,0.307,0.3074,0.6135,0.7664,0.7704,0.8583,1.5337,1.5462,2.275,2.3791,2.4429,2.4501,2.4735,2.5121,2.5431,2.5568,2.6397,2.6624,2.6911,2.6965,2.7644,2.8136,2.8213,2.8405,2.846,2.9173,3.166,3.169,3.313,3.5527,3.6341,3.6353,3.6721,3.9346,4.2367,4.4351,4.451,4.7936,6.9012,6.9078,8.201,8.4143,8.6931,9.0941,9.1242,9.4678,9.9482,10.9305,10.9539,11.4235,11.9309,12.7307,12.74,12.9533,13.4489,13.487,13.7095,13.9964,14.7278,15.503,15.5958,15.8088,15.9176,16.1824,16.3724,16.5257,16.603,16.8618,17.1349,17.3948,17.884,18.3121,18.3146,18.4643,18.7995,19.5446,19.8835,20.3578,20.3806,20.4747,20.51,21.1959,21.2176,21.464,21.6814,22.1147,22.2347,22.7065,22.7774,22.952,23.4483,23.6146,23.7567,23.9813,24.217,24.7092
0.7763386377575174,-64.527,-64.5269,-64.5263,-64.5262,-64.4872,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4863,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.3411,-64.3409,-10.3104,-10.3061,-8.3413,-8.3153,-6.9389,-6.9082,-1.5656,-1.4186,-1.2411,-1.0158,-0.7678,-0.3256,-0.2108,0.2858,0.3069,0.3074,0.6106,0.7736,0.7776,0.8566,1.5386,1.5513,2.2749,2.3796,2.4441,2.4499,2.4721,2.5076,2.5378,2.5493,2.6407,2.6602,2.6899,2.6963,2.7625,2.8021,2.8089,2.8392,2.8451,2.9074,3.1557,3.1622,3.3009,3.546,3.6182,3.6285,3.6603,3.9329,4.2257,4.4226,4.4655,4.7816,6.8969,6.9118,8.1892,8.4068,8.6864,9.0842,9.1227,9.4587,9.9336,10.925,10.9488,11.4088,11.9286,12.7291,12.7538,12.9939,13.4557,13.5491,13.7183,14.0361,14.7906,15.5486,15.6501,15.8905,15.9731,16.1859,16.457,16.5491,16.6004,16.8727,17.198,17.4299,17.8871,18.2937,18.3682,18.4674,18.7825,19.5292,19.8747,20.3085,20.3127,20.4392,20.5009,21.102,21.119,21.4027,21.5843,22.0127,22.2246,22.7165,22.793,22.9403,23.4127,23.5503,23.7562,23.9398,24.3107,24.6946
0.786291690845989,-64.5271,-64.5269,-64.5263,-64.5263,-64.4872,-64.4871,-64.4869,-64.4869,-64.4864,-64.4864,-64.4864,-64.4863,-64.4285,-64.4284,-64.4283,-64.4282,-64.3411,-64.3409,-10.3056,-10.3015,-8.3336,-8.3089,-6.9324,-6.9037,-1.5706,-1.4229,-1.2552,-1.0188,-0.778,-0.3295,-0.2095,0.2821,0.3068,0.3073,0.608,0.7805,0.7845,0.8551,1.5433,1.5562,2.2748,2.3802,2.4453,2.4498,2.4707,2.5033,2.5324,2.5419,2.6418,2.6583,2.6893,2.6961,2.7606,2.7916,2.7967,2.8377,2.8442,2.8978,3.1431,3.1585,3.2892,3.5397,3.6019,3.6232,3.6494,3.9314,4.2152,4.4106,4.4796,4.7701,6.8864,6.9219,8.1777,8.3997,8.6801,9.075,9.1216,9.4499,9.9196,10.9187,10.9439,11.3952,11.9262,12.7273,12.7653,13.0316,13.4614,13.6117,13.7263,14.0788,14.8511,15.5919,15.7023,15.9724,16.0269,16.1872,16.5408,16.5717,16.5993,16.8849,17.2606,17.4657,17.8877,18.2696,18.4237,18.4758,18.7634,19.5143,19.8696,20.2467,20.2619,20.4039,20.4893,21.0118,21.0211,21.3373,21.4899,21.9127,22.2071,22.7301,22.7998,22.9387,23.374,23.4871,23.7531,23.9003,24.4232,24.738
